category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Oxypolis occidentalis,Safe,Yosemite National Park,142
Vascular Plant,Oxypolis rigidior,Safe,Yosemite National Park,144
Vascular Plant,Oxyria digyna,Safe,Yosemite National Park,150
Nonvascular Plant,Oxystegus tenuirostris,Safe,Yosemite National Park,149
Vascular Plant,Oxytropis borealis var. viscida,Safe,Yosemite National Park,130
Vascular Plant,Oxytropis campestris var. cusickii,Safe,Yosemite National Park,130
Vascular Plant,Oxytropis deflexa var. foliolosa,Safe,Yosemite National Park,152
Vascular Plant,Oxytropis deflexa var. sericea,Safe,Yosemite National Park,169
Vascular Plant,Oxytropis lagopus var. lagopus,Safe,Yosemite National Park,182
Vascular Plant,Oxytropis parryi,Safe,Yosemite National Park,132
Vascular Plant,Oxytropis sericea var. speciosa,Safe,Yosemite National Park,132
Bird,Oxyura jamaicensis,Safe,Yosemite National Park,134
Vascular Plant,Pachysandra procumbens,Safe,Yosemite National Park,118
Vascular Plant,Pachysandra terminalis,Safe,Yosemite National Park,127
Vascular Plant,Packera anonyma,Safe,Yosemite National Park,166
Vascular Plant,Packera aurea,Safe,Yosemite National Park,173
Vascular Plant,Packera cana,Safe,Yosemite National Park,167
Vascular Plant,Packera dimorphophylla var. paysonii,Safe,Yosemite National Park,146
Vascular Plant,Packera obovata,Safe,Yosemite National Park,122
Vascular Plant,Packera paupercula,Safe,Yosemite National Park,154
Vascular Plant,Packera pseudaurea,Safe,Yosemite National Park,170
Vascular Plant,Packera streptanthifolia,Safe,Yosemite National Park,171
Vascular Plant,Packera werneriifolia,Safe,Yosemite National Park,159
Vascular Plant,Paeonia brownii,Safe,Yosemite National Park,112
Vascular Plant,Panax quinquefolius,Safe,Yosemite National Park,143
Vascular Plant,Panax trifolius,Safe,Yosemite National Park,96
Bird,Pandion haliaetus,Species of Concern,Yosemite National Park,134
Bird,Pandion haliaetus,Species of Concern,Yosemite National Park,148
Vascular Plant,Panicum anceps,Safe,Yosemite National Park,143
Vascular Plant,Panicum capillare,Safe,Yosemite National Park,161
Vascular Plant,Panicum capillare,Safe,Yosemite National Park,162
Vascular Plant,Panicum dichotomiflorum,Safe,Yosemite National Park,139
Vascular Plant,Panicum flexile,Safe,Yosemite National Park,156
Vascular Plant,Panicum gattingeri,Safe,Yosemite National Park,172
Vascular Plant,Panicum miliaceum,Safe,Yosemite National Park,137
Vascular Plant,Panicum miliaceum,Safe,Yosemite National Park,198
Vascular Plant,Panicum philadelphicum,Safe,Yosemite National Park,163
Vascular Plant,Panicum rigidulum,Safe,Yosemite National Park,119
Vascular Plant,Panicum rigidulum var. elongatum,Safe,Yosemite National Park,181
Vascular Plant,Panicum rigidulum var. pubescens,Safe,Yosemite National Park,158
Vascular Plant,Panicum rigidulum var. rigidulum,Safe,Yosemite National Park,115
Vascular Plant,Panicum rigidulum var. rigidulum,Safe,Yosemite National Park,130
Vascular Plant,Panicum verrucosum,Safe,Yosemite National Park,172
Vascular Plant,Panicum virgatum,Safe,Yosemite National Park,179
Vascular Plant,Papaver dubium,Safe,Yosemite National Park,194
Vascular Plant,Papaver hybridum,Safe,Yosemite National Park,150
Nonvascular Plant,Paraleucobryum longifolium,Safe,Yosemite National Park,144
Vascular Plant,Parapholis incurva,Safe,Yosemite National Park,148
Mammal,Parascalops breweri,Safe,Yosemite National Park,130
Mammal,Parastrellus hesperus,Safe,Yosemite National Park,149
Vascular Plant,Parietaria pensylvanica,Safe,Yosemite National Park,150
Vascular Plant,Parietaria pensylvanica,Safe,Yosemite National Park,131
Vascular Plant,Parnassia asarifolia,Safe,Yosemite National Park,138
Vascular Plant,Parnassia californica,Safe,Yosemite National Park,143
Vascular Plant,Parnassia fimbriata,Safe,Yosemite National Park,152
Vascular Plant,Parnassia glauca,Safe,Yosemite National Park,146
Vascular Plant,Parnassia grandifolia,Species of Concern,Yosemite National Park,133
Vascular Plant,Parnassia kotzebuei,Safe,Yosemite National Park,165
Vascular Plant,Parnassia palustris var. montanensis,Safe,Yosemite National Park,131
Vascular Plant,Parnassia parviflora,Safe,Yosemite National Park,116
Vascular Plant,Paronychia argyrocoma,Safe,Yosemite National Park,165
Vascular Plant,Paronychia canadensis,Safe,Yosemite National Park,175
Vascular Plant,Paronychia fastigiata,Safe,Yosemite National Park,120
Vascular Plant,Paronychia sessiliflora,Safe,Yosemite National Park,197
Vascular Plant,Parthenium integrifolium,Species of Concern,Yosemite National Park,137
Vascular Plant,Parthenocissus quinquefolia,Safe,Yosemite National Park,157
Vascular Plant,Parthenocissus vitacea,Safe,Yosemite National Park,156
Bird,Parula americana,Safe,Yosemite National Park,156
Vascular Plant,Paspalum boscianum,Safe,Yosemite National Park,139
Vascular Plant,Paspalum dilatatum,Safe,Yosemite National Park,168
Vascular Plant,Paspalum floridanum,Safe,Yosemite National Park,166
Vascular Plant,Paspalum laeve,Safe,Yosemite National Park,134
Vascular Plant,Paspalum pubiflorum var. glabrum,Safe,Yosemite National Park,145
Vascular Plant,Paspalum setaceum,Safe,Yosemite National Park,132
Vascular Plant,Paspalum urvillei,Safe,Yosemite National Park,139
Bird,Passer domesticus,Safe,Yosemite National Park,181
Bird,Passerculus sandwichensis,Safe,Yosemite National Park,151
Bird,Passerella iliaca,Safe,Yosemite National Park,140
Bird,Passerella iliaca,Safe,Yosemite National Park,175
Bird,Passerina amoena,Safe,Yosemite National Park,157
Bird,Passerina caerulea,Safe,Yosemite National Park,163
Bird,Passerina cyanea,Safe,Yosemite National Park,173
Vascular Plant,Passiflora incarnata,Safe,Yosemite National Park,152
Vascular Plant,Passiflora lutea,Safe,Yosemite National Park,142
Vascular Plant,Pastinaca sativa,Safe,Yosemite National Park,127
Vascular Plant,Pastinaca sativa,Safe,Yosemite National Park,183
Bird,Patagioenas fasciata,Species of Concern,Yosemite National Park,133
Vascular Plant,Paulownia tomentosa,Safe,Yosemite National Park,168
Bird,Pavo cristatus,Safe,Yosemite National Park,196
Vascular Plant,Paxistima myrsinites,Safe,Yosemite National Park,139
Vascular Plant,Pectocarya pusilla,Safe,Yosemite National Park,137
Vascular Plant,Pedicularis attollens,Safe,Yosemite National Park,172
Vascular Plant,Pedicularis bracteosa var. paysoniana,Safe,Yosemite National Park,133
Vascular Plant,Pedicularis canadensis,Safe,Yosemite National Park,166
Vascular Plant,Pedicularis contorta var. contorta,Safe,Yosemite National Park,152
Vascular Plant,Pedicularis cystopteridifolia,Safe,Yosemite National Park,171
Vascular Plant,Pedicularis groenlandica,Safe,Yosemite National Park,146
Vascular Plant,Pedicularis lanceolata,Safe,Yosemite National Park,147
Vascular Plant,Pedicularis semibarbata,Safe,Yosemite National Park,151
Mammal,Pekania pennanti,Safe,Yosemite National Park,169
Bird,Pelecanus erythrorhynchos,Species of Concern,Yosemite National Park,134
Bird,Pelecanus occidentalis,In Recovery,Yosemite National Park,122
Vascular Plant,Pellaea andromedifolia,Safe,Yosemite National Park,138
Vascular Plant,Pellaea atropurpurea,Safe,Yosemite National Park,134
Vascular Plant,Pellaea breweri,Safe,Yosemite National Park,132
Vascular Plant,Pellaea bridgesii,Safe,Yosemite National Park,172
Vascular Plant,Pellaea glabella,Safe,Yosemite National Park,174
Vascular Plant,Peltandra virginica,Safe,Yosemite National Park,128
Vascular Plant,Penstemon aridus,Safe,Yosemite National Park,137
Vascular Plant,Penstemon attenuatus var. pseudoprocerus,Safe,Yosemite National Park,125
Vascular Plant,Penstemon azureus var. angustissimus,Safe,Yosemite National Park,150
Vascular Plant,Penstemon calycosus,Safe,Yosemite National Park,134
Vascular Plant,Penstemon canescens,Safe,Yosemite National Park,155
Vascular Plant,Penstemon cyaneus,Safe,Yosemite National Park,150
Vascular Plant,Penstemon davidsonii var. davidsonii,Safe,Yosemite National Park,147
Vascular Plant,Penstemon deustus,Safe,Yosemite National Park,152
Vascular Plant,Penstemon digitalis,Safe,Yosemite National Park,161
Vascular Plant,Penstemon fruticosus,Safe,Yosemite National Park,152
Vascular Plant,Penstemon heterodoxus,Safe,Yosemite National Park,165
Vascular Plant,Penstemon heterodoxus var. heterodoxus,Safe,Yosemite National Park,134
Vascular Plant,Penstemon heterophyllus var. purdyi,Safe,Yosemite National Park,140
Vascular Plant,Penstemon humilis,Safe,Yosemite National Park,181
Vascular Plant,Penstemon laevigatus,Safe,Yosemite National Park,160
Vascular Plant,Penstemon montanus var. montanus,Safe,Yosemite National Park,132
Vascular Plant,Penstemon procerus,Safe,Yosemite National Park,121
Vascular Plant,Penstemon procerus var. formosus,Safe,Yosemite National Park,146
Vascular Plant,Penstemon radicosus,Safe,Yosemite National Park,134
Vascular Plant,Penstemon roezlii,Safe,Yosemite National Park,120
Vascular Plant,Penstemon rostriflorus,Safe,Yosemite National Park,138
Vascular Plant,Penstemon rydbergii var. oreocharis,Safe,Yosemite National Park,153
Vascular Plant,Penstemon rydbergii var. rydbergii,Safe,Yosemite National Park,142
Vascular Plant,Penstemon smallii,Safe,Yosemite National Park,102
Vascular Plant,Penstemon speciosus,Safe,Yosemite National Park,130
Vascular Plant,Penstemon whippleanus,Safe,Yosemite National Park,167
Vascular Plant,Pentagramma pallida,Safe,Yosemite National Park,180
Vascular Plant,Pentagramma triangularis ssp. triangularis,Safe,Yosemite National Park,162
Vascular Plant,Pentaphylloides floribunda,Safe,Yosemite National Park,164
Vascular Plant,Penthorum sedoides,Safe,Yosemite National Park,124
Fish,Perca flavescens,Safe,Yosemite National Park,88
Fish,Percina aurantiaca,Safe,Yosemite National Park,143
Fish,Percina burtoni,Species of Concern,Yosemite National Park,115
Fish,Percina caprodes,Safe,Yosemite National Park,178
Fish,Percina evides,Safe,Yosemite National Park,135
Fish,Percina squamata,Species of Concern,Yosemite National Park,149
Bird,Perdix perdix,Safe,Yosemite National Park,162
Vascular Plant,Perideridia bolanderi,Safe,Yosemite National Park,145
Vascular Plant,Perideridia bolanderi ssp. bolanderi,Safe,Yosemite National Park,148
Vascular Plant,Perideridia howellii,Safe,Yosemite National Park,126
Vascular Plant,Perideridia kelloggii,Safe,Yosemite National Park,169
Vascular Plant,Perideridia lemmonii,Safe,Yosemite National Park,140
Vascular Plant,Perideridia parishii ssp. latifolia,Safe,Yosemite National Park,153
Vascular Plant,Perilla frutescens,Safe,Yosemite National Park,133
Bird,Perisoreus canadensis,Safe,Yosemite National Park,165
Mammal,Peromyscus boylii,Safe,Yosemite National Park,157
Mammal,Peromyscus californicus,Safe,Yosemite National Park,133
Mammal,Peromyscus gossypinus,Safe,Yosemite National Park,133
Mammal,Peromyscus leucopus,Safe,Yosemite National Park,148
Mammal,Peromyscus maniculatus,Safe,Yosemite National Park,134
Mammal,Peromyscus maniculatus,Safe,Yosemite National Park,123
Mammal,Peromyscus truei,Safe,Yosemite National Park,126
Bird,Petrochelidon pyrrhonota,Safe,Yosemite National Park,160
Bird,Petrochelidon pyrrhonota,Safe,Yosemite National Park,161
Vascular Plant,Phacelia bipinnatifida,Safe,Yosemite National Park,154
Vascular Plant,Phacelia cicutaria var. cicutaria,Safe,Yosemite National Park,165
Vascular Plant,Phacelia congdonii,Safe,Yosemite National Park,161
Vascular Plant,Phacelia dubia var. dubia,Safe,Yosemite National Park,138
Vascular Plant,Phacelia egena,Safe,Yosemite National Park,158
Vascular Plant,Phacelia eisenii,Safe,Yosemite National Park,83
Vascular Plant,Phacelia fimbriata,Safe,Yosemite National Park,173
Vascular Plant,Phacelia franklinii,Safe,Yosemite National Park,123
Vascular Plant,Phacelia hastata var. hastata,Safe,Yosemite National Park,172
Vascular Plant,Phacelia heterophylla ssp. virgata,Safe,Yosemite National Park,134
Vascular Plant,Phacelia humilis var. humilis,Safe,Yosemite National Park,121
Vascular Plant,Phacelia hydrophylloides,Safe,Yosemite National Park,143
Vascular Plant,Phacelia imbricata ssp. imbricata,Safe,Yosemite National Park,120
Vascular Plant,Phacelia linearis,Safe,Yosemite National Park,164
Vascular Plant,Phacelia mutabilis,Safe,Yosemite National Park,138
Vascular Plant,Phacelia platyloba,Safe,Yosemite National Park,146
Vascular Plant,Phacelia purpusii,Safe,Yosemite National Park,132
Vascular Plant,Phacelia purshii,Safe,Yosemite National Park,137
Vascular Plant,Phacelia quickii,Safe,Yosemite National Park,154
Vascular Plant,Phacelia racemosa,Safe,Yosemite National Park,170
Vascular Plant,Phacelia ramosissima,Safe,Yosemite National Park,137
Vascular Plant,Phacelia ramosissima var. latifolia,Safe,Yosemite National Park,162
Vascular Plant,Phacelia ramosissima var. ramosissima,Safe,Yosemite National Park,149
Vascular Plant,Phacelia ramosissima var. subglabra,Safe,Yosemite National Park,120
Vascular Plant,Phacelia tanacetifolia,Safe,Yosemite National Park,157
Vascular Plant,Phacelia vallicola,Safe,Yosemite National Park,142
Nonvascular Plant,Phaeoceros laevis,Safe,Yosemite National Park,120
Nonvascular Plant,Phaeoceros laevis ssp. carolinianus,Safe,Yosemite National Park,154
Bird,Phainopepla nitens,Species of Concern,Yosemite National Park,143
Bird,Phalacrocorax auritus,Species of Concern,Yosemite National Park,117
Vascular Plant,Phalacroseris bolanderi,Safe,Yosemite National Park,138
Bird,Phalaenoptilus nuttallii,Safe,Yosemite National Park,152
Vascular Plant,Phalaris arundinacea,Safe,Yosemite National Park,114
Vascular Plant,Phalaris arundinacea,Safe,Yosemite National Park,163
Bird,Phalaropus fulicarius,Safe,Yosemite National Park,131
Bird,Phalaropus lobatus,Safe,Yosemite National Park,161
Bird,Phalaropus tricolor,Safe,Yosemite National Park,133
Vascular Plant,Phaseolus polystachios,Safe,Yosemite National Park,168
Bird,Phasianus colchicus,Safe,Yosemite National Park,149
Vascular Plant,Phegopteris connectilis,Safe,Yosemite National Park,135
Vascular Plant,Phegopteris hexagonoptera,Safe,Yosemite National Park,137
Fish,Phenacobius catostomus,Safe,Yosemite National Park,165
Fish,Phenacobius crassilabrum,Safe,Yosemite National Park,168
Fish,Phenacobius uranops,Safe,Yosemite National Park,166
Mammal,Phenacomys intermedius,Safe,Yosemite National Park,167
Bird,Pheucticus ludovicianus,Safe,Yosemite National Park,171
Bird,Pheucticus melanocephalus,Safe,Yosemite National Park,164
Vascular Plant,Philadelphus hirsutus,Safe,Yosemite National Park,145
Vascular Plant,Philadelphus inodorus,Safe,Yosemite National Park,133
Vascular Plant,Philadelphus inodorus var. grandiflorus,Safe,Yosemite National Park,145
Vascular Plant,Philadelphus inodorus var. strigosus,Safe,Yosemite National Park,167
Vascular Plant,Philadelphus lewisii,Safe,Yosemite National Park,128
Vascular Plant,Philadelphus pubescens var. pubescens,Safe,Yosemite National Park,151
Vascular Plant,Philadelphus sharpianus,Safe,Yosemite National Park,160
Bird,Philomachus pugnax,Safe,Yosemite National Park,114
Nonvascular Plant,Philonotis fontana,Safe,Yosemite National Park,173
Nonvascular Plant,Philonotis fontana var. pumila,Safe,Yosemite National Park,201
Nonvascular Plant,Philonotis longiseta,Safe,Yosemite National Park,156
Nonvascular Plant,Philonotis marchica,Safe,Yosemite National Park,100
Nonvascular Plant,Philonotis muehlenbergii,Safe,Yosemite National Park,183
Vascular Plant,Phleum alpinum,Safe,Yosemite National Park,156
Vascular Plant,Phleum pratense,Safe,Yosemite National Park,179
Vascular Plant,Phleum pratense,Safe,Yosemite National Park,143
Vascular Plant,Phlox amoena,Safe,Yosemite National Park,142
Vascular Plant,Phlox amplifolia,Safe,Yosemite National Park,159
Vascular Plant,Phlox caespitosa,Safe,Yosemite National Park,138
Vascular Plant,Phlox carolina ssp. alta,Safe,Yosemite National Park,152
Vascular Plant,Phlox condensata,Safe,Yosemite National Park,171
Vascular Plant,Phlox diffusa,Safe,Yosemite National Park,170
Vascular Plant,Phlox divaricata,Safe,Yosemite National Park,163
Vascular Plant,Phlox drummondii,Safe,Yosemite National Park,157
Vascular Plant,Phlox glaberrima ssp. triflora,Safe,Yosemite National Park,111
Vascular Plant,Phlox gracilis,Safe,Yosemite National Park,178
Vascular Plant,Phlox hoodii,Safe,Yosemite National Park,135
Vascular Plant,Phlox latifolia,Safe,Yosemite National Park,152
Vascular Plant,Phlox maculata ssp. pyramidalis,Safe,Yosemite National Park,137
Vascular Plant,Phlox multiflora,Safe,Yosemite National Park,157
Vascular Plant,Phlox ovata,Safe,Yosemite National Park,152
Vascular Plant,Phlox paniculata,Safe,Yosemite National Park,120
Vascular Plant,Phlox pulvinata,Safe,Yosemite National Park,171
Vascular Plant,Phlox speciosa ssp. occidentalis,Safe,Yosemite National Park,146
